2002-05-01,89.6,60
2002-06-01,115.9,80
2002-07-01,133.1,80
2002-08-01,102.7,80
2002-09-01,87.2,80
2002-10-01,144.7,80
2002-11-01,185.3,40
2002-12-01,199.6,40
2003-01-01,227.8,40
2003-02-01,137.3,40
2003-03-01,225.8,40
2003-04-01,126.6,40
2003-05-01,87.3,60
2003-06-01,168.3,80
2003-07-01,187.1,80
2003-08-01,224.9,80
2003-09-01,166.2,80
2003-10-01,149.2,80
2003-11-01,163.9,40
2003-12-01,166.6,40
2004-01-01,117,40
2004-02-01,131.7,40
2004-03-01,209.3,40
2004-04-01,204.6,40
2004-05-01,217.7,60
2004-06-01,89.3,80
2004-07-01,111,80
2004-08-01,168.6,80
2004-09-01,171.6,80
2004-10-01,333.9,80
2004-11-01,415,40
2004-12-01,204.9,40
2005-01-01,97,40
2005-02-01,169.6,40
2005-03-01,193.7,40
2005-04-01,175.9,40
2005-05-01,196.5,60
2005-06-01,206.1,80
2005-07-01,170.2,80
2005-08-01,115.3,80
2005-09-01,173.4,80
2005-10-01,195.2,80
2005-11-01,202.8,40
2005-12-01,288.5,40
2006-01-01,465.7,40
2006-02-01,178.2,40
2006-03-01,119.8,40
2006-04-01,139.6,40
2006-05-01,118.9,60
2006-06-01,155.3,80
2006-07-01,128.2,80
2006-08-01,157.3,80
2006-09-01,324,80
2006-10-01,284.8,80
2006-11-01,136.1,40
2006-12-01,136.7,40
2007-01-01,146.7,40
2007-02-01,197.8,40
2007-03-01,153.2,40
2007-04-01,223.4,40
2007-05-01,167.6,60
2007-06-01,133,80
2007-07-01,135.6,80
2007-08-01,125.4,80
2007-09-01,127,80
2007-10-01,266.9,80
2007-11-01,267.2,40
2007-12-01,412.9,40
2008-01-01,311.2,40
2008-02-01,223.5,40
2008-03-01,409.5,40
2008-04-01,285.5,40
2008-05-01,222.5,60
2008-06-01,297.8,80
2008-07-01,160.7,80
2008-08-01,142.9,80
2008-09-01,127.7,80
2008-10-01,158.5,80
2008-11-01,290,40
2008-12-01,156,40
2009-01-01,118.8,40
2009-02-01,144.8,40
2009-03-01,143.7,40
2009-04-01,223.1,40
2009-05-01,119.5,60
2009-06-01,323.6,80
2009-07-01,141.6,80
2009-08-01,152.4,80
2009-09-01,147.1,80
2009-10-01,187.8,80
2009-11-01,259.7,40
2009-12-01,308.5,40
2010-01-01,249.5,40
2010-02-01,253.7,40
2010-03-01,471.9,40
2010-04-01,383.9,40
2010-05-01,280.4,60
2010-06-01,105.9,80
2010-07-01,178.6,80
2010-08-01,173.6,80
2010-09-01,225.4,80
2010-10-01,146.7,80
2010-11-01,132.3,40
2010-12-01,127.7,40
2011-01-01,179.1,40
2011-02-01,468.5,40
2011-03-01,343.1,40
2011-04-01,265.5,40
2011-05-01,140.3,60
2011-06-01,184.2,80
2011-07-01,161.5,80
2011-08-01,153.2,80
2011-09-01,216,80
2011-10-01,190.4,80
2011-11-01,188.3,40
2011-12-01,118.8,40
2012-01-01,146.3,40
2012-02-01,130.2,40
2012-03-01,199.5,40
2012-04-01,115.6,40
2012-05-01,134.9,60
2012-06-01,148.1,80
2012-07-01,138.2,80
2012-08-01,156,80
2012-09-01,184.6,80
2012-10-01,155.1,80
2012-11-01,190.3,40
2012-12-01,205.7,40
2013-01-01,140.1,40
2013-02-01,138.3,40
2013-03-01,206.4,40
2013-04-01,181.9,40
2013-05-01,284,60
2013-06-01,216.4,80
2013-07-01,139.6,80
2013-08-01,239.2,80
2013-09-01,219.1,80
2013-10-01,167.5,80
2013-11-01,185.3,40
2013-12-01,171.4,40
2014-01-01,138.1,40
2014-02-01,171.3,40
2014-03-01,174.9,40
2014-04-01,170,40
2014-05-01,122.2,60
2014-06-01,210.6,80
2014-07-01,158.2,80
2014-08-01,158.8,80
2014-09-01,123.6,80
2014-10-01,315.3,80
2014-11-01,291.3,40
2014-12-01,303.8,40
2015-01-01,173.5,40
2015-02-01,173.3,40
2015-03-01,197.4,40
2015-04-01,206.2,40
2015-05-01,138.2,60
2015-06-01,211.3,80
2015-07-01,165.5,80
2015-08-01,232.8,80
2015-09-01,238,80
2015-10-01,279,80
2015-11-01,190.3,40
2015-12-01,236.4,40
2016-01-01,454.4,40
2016-02-01,487.7,40
2016-03-01,322.4,40
2016-04-01,188.6,40
2016-05-01,136.2,60
2016-06-01,267.9,80
2016-07-01,184,80
2016-08-01,245.9,80
2016-09-01,363.4,80
2016-10-01,309.2,80
2016-11-01,234.8,40
2016-12-01,170.6,40
2017-01-01,194.3,40
2017-02-01,215,40
2017-03-01,210.9,40
2017-04-01,256.7,40
2017-05-01,273.4,60
2017-06-01,438.3,80
2017-07-01,148.9,80
2017-08-01,221.6,80
2017-09-01,290.7,80
2017-10-01,205.8,80
2017-11-01,622.7,40
2017-12-01,711.2,40
2018-01-01,533,40
2018-02-01,230.1,40
2018-03-01,307.1,40
2018-04-01,196.8,40
2018-05-01,223.6,60
2018-06-01,341.6,80
2018-07-01,163.4,80
2018-08-01,176,80
2018-09-01,187.8,80
2018-10-01,192.5,80
2018-11-01,510.7,40
2018-12-01,449.1,40
2019-01-01,402.3,40
2019-02-01,276,40
2019-03-01,507.376720875137,40
